Username,PNC,STATE,TYPE
"user_random,48873@pypl.com",2880556479000,Active,rights2
"user_random,48874@pypl.com",8194881343114,Active,rights1
"user_random,48875@pypl.com",3987576030171,Inactive,rights2.2
"user_random,48876@pypl.com",9185407416946,Inactive,rights3
"user_random,48877@pypl.com",5564496779313,Inactive,rights4
"user_random,48878@pypl.com",5364686596911,Inactive,rights2.2
"user_random,48879@pypl.com",7142277636001,Active,rights2
"user_random,48880@pypl.com",7629992787261,Inactive,rights4
"user_random,48881@pypl.com",6153594434107,Inactive,rights3
"user_random,48882@pypl.com",8829859052557,Active,rights2.1
"user_random,48883@pypl.com",4861684656461,Inactive,rights2
"user_random,48884@pypl.com",9966898529631,Active,rights1
"user_random,48885@pypl.com",2385144220373,Inactive,rights2
"user_random,48886@pypl.com",2320174101686,Active,rights4
"user_random,48887@pypl.com",9615623498775,Active,rights1
"user_random,48888@pypl.com",7976418108151,Active,rights2.1
"user_random,48889@pypl.com",2772438973077,Active,rights4
"user_random,48890@pypl.com",2518419826360,Active,rights2.1
"user_random,48891@pypl.com",6736957713420,Inactive,rights2.2
"user_random,48892@pypl.com",9451056995034,Inactive,rights2.2
"user_random,48893@pypl.com",9407968920224,Inactive,rights2.2
"user_random,48894@pypl.com",4314759542548,Active,rights1
"user_random,48895@pypl.com",5397081783846,Active,rights4
"user_random,48896@pypl.com",4445008592432,Inactive,rights3
"user_random,48897@pypl.com",8075109444803,Active,rights3
"user_random,48898@pypl.com",5724371702449,Active,rights3
"user_random,48899@pypl.com",5345331289592,Active,rights2.2
"user_random,48900@pypl.com",7199904746606,Inactive,rights2.2
"user_random,48901@pypl.com",8604466081332,Active,rights3
"user_random,48902@pypl.com",2564715742967,Active,rights4
"user_random,48903@pypl.com",1192348670489,Inactive,rights1
"user_random,48904@pypl.com",8967972384477,Inactive,rights3
"user_random,48905@pypl.com",7281985050066,Inactive,rights1
"user_random,48906@pypl.com",1738148555809,Inactive,rights1
"user_random,48907@pypl.com",2266697673963,Inactive,rights2.2
"user_random,48908@pypl.com",8987361018057,Inactive,rights1
"user_random,48909@pypl.com",3493792755040,Active,rights1
"user_random,48910@pypl.com",3476777193498,Active,rights3
"user_random,48911@pypl.com",5079348846691,Inactive,rights1
"user_random,48912@pypl.com",1016456634537,Inactive,rights2.2
"user_random,48913@pypl.com",8416355273229,Active,rights2
"user_random,48914@pypl.com",3443309453968,Inactive,rights1
"user_random,48915@pypl.com",6559685542666,Inactive,rights2.2
"user_random,48916@pypl.com",3113892545508,Active,rights2.1
"user_random,48917@pypl.com",3258543410301,Inactive,rights1
"user_random,48918@pypl.com",6645748498847,Inactive,rights2
"user_random,48919@pypl.com",1695905579739,Active,rights2
"user_random,48920@pypl.com",7698484913409,Active,rights4
"user_random,48921@pypl.com",5000182091272,Inactive,rights3
"user_random,48922@pypl.com",5461478020087,Active,rights2.1
"user_random,48923@pypl.com",1626453666238,Inactive,rights2.1
"user_random,48924@pypl.com",6078654363166,Inactive,rights3
"user_random,48925@pypl.com",8041288692517,Active,rights2.1
"user_random,48926@pypl.com",4666891314112,Inactive,rights2.1
"user_random,48927@pypl.com",5596223473506,Inactive,rights2
"user_random,48928@pypl.com",6539211004280,Active,rights2
"user_random,48929@pypl.com",8374224435037,Inactive,rights2.1
"user_random,48930@pypl.com",6770544519434,Active,rights1
"user_random,48931@pypl.com",1354045310697,Inactive,rights1
"user_random,48932@pypl.com",3925911716554,Active,rights3
"user_random,48933@pypl.com",6135876951944,Inactive,rights2
"user_random,48934@pypl.com",4077916677671,Inactive,rights2
"user_random,48935@pypl.com",6294548262994,Active,rights2
"user_random,48936@pypl.com",2859307378705,Active,rights4
"user_random,48937@pypl.com",4869984145315,Inactive,rights1
"user_random,48938@pypl.com",1121215160481,Inactive,rights2
"user_random,48939@pypl.com",7896664893445,Inactive,rights2.2
"user_random,48940@pypl.com",1738577069078,Inactive,rights3
"user_random,48941@pypl.com",8878518282883,Active,rights2.1
"user_random,48942@pypl.com",3300415911931,Active,rights4
"user_random,48943@pypl.com",9230053685380,Inactive,rights2.2
"user_random,48944@pypl.com",3548068039083,Inactive,rights4
"user_random,48945@pypl.com",7209695157624,Inactive,rights3
"user_random,48946@pypl.com",5166083259265,Inactive,rights1
"user_random,48947@pypl.com",8649715399771,Inactive,rights2
"user_random,48948@pypl.com",5563994652392,Inactive,rights2.1
"user_random,48949@pypl.com",5209639838655,Inactive,rights3
"user_random,48950@pypl.com",6519994234422,Active,rights2.2
"user_random,48951@pypl.com",5891049916276,Active,rights2.1
"user_random,48952@pypl.com",1178056677758,Inactive,rights1
"user_random,48953@pypl.com",7060952174201,Active,rights2
"user_random,48954@pypl.com",4286077308894,Inactive,rights2
"user_random,48955@pypl.com",2449139238816,Inactive,rights2.1
"user_random,48956@pypl.com",6161661103685,Inactive,rights3
"user_random,48957@pypl.com",4301053471507,Active,rights2.2
"user_random,48958@pypl.com",5262667779555,Active,rights2.1
"user_random,48959@pypl.com",1761333834670,Inactive,rights1
"user_random,48960@pypl.com",3454726422085,Active,rights3
"user_random,48961@pypl.com",4717911734671,Inactive,rights2
"user_random,48962@pypl.com",7186478738753,Inactive,rights1
"user_random,48963@pypl.com",3832307726214,Active,rights2
"user_random,48964@pypl.com",5053666033711,Active,rights1
"user_random,48965@pypl.com",4081073917209,Inactive,rights3
"user_random,48966@pypl.com",1221605237634,Inactive,rights2
"user_random,48967@pypl.com",1206982774557,Inactive,rights4
"user_random,48968@pypl.com",7569328838636,Inactive,rights1
"user_random,48969@pypl.com",1669778864380,Inactive,rights2
"user_random,48970@pypl.com",9071988843562,Active,rights3
"user_random,48971@pypl.com",3427329483825,Active,rights2.1
"user_random,48972@pypl.com",3358214789199,Inactive,rights1
"user_random,48973@pypl.com",5651338211704,Active,rights2
"user_random,48974@pypl.com",9053722173312,Inactive,rights2
"user_random,48975@pypl.com",8797845707196,Inactive,rights2
"user_random,48976@pypl.com",3202688892533,Inactive,rights1
"user_random,48977@pypl.com",2531838331391,Inactive,rights1
"user_random,48978@pypl.com",2066121332101,Active,rights3
"user_random,48979@pypl.com",2471676536358,Inactive,rights3
"user_random,48980@pypl.com",5265379082637,Active,rights1
"user_random,48981@pypl.com",9714791694263,Inactive,rights1
"user_random,48982@pypl.com",2911258442496,Inactive,rights2.2
"user_random,48983@pypl.com",3062592128412,Active,rights2.1
"user_random,48984@pypl.com",3215852611856,Active,rights1
"user_random,48985@pypl.com",5604744612134,Inactive,rights2.2
"user_random,48986@pypl.com",4704579185774,Inactive,rights3
"user_random,48987@pypl.com",4114489185154,Active,rights2.1
"user_random,48988@pypl.com",2666691956476,Active,rights2.2
"user_random,48989@pypl.com",1175785941189,Active,rights1
"user_random,48990@pypl.com",6379355896415,Active,rights2
"user_random,48991@pypl.com",6826391288046,Active,rights3
"user_random,48992@pypl.com",3244124983112,Active,rights2
"user_random,48993@pypl.com",5862427738200,Active,rights3
"user_random,48994@pypl.com",1964538431169,Inactive,rights4
"user_random,48995@pypl.com",3064264825857,Active,rights3
"user_random,48996@pypl.com",5031721464611,Inactive,rights2.1
"user_random,48997@pypl.com",7806152743562,Inactive,rights4
"user_random,48998@pypl.com",7942267317916,Inactive,rights2.2
"user_random,48999@pypl.com",9235714726194,Inactive,rights2.2
"user_random,49000@pypl.com",2313508338121,Active,rights4
"user_random,49001@pypl.com",3713184287252,Inactive,rights2.1
"user_random,49002@pypl.com",7306162627576,Inactive,rights2
"user_random,49003@pypl.com",3266762186569,Active,rights1
"user_random,49004@pypl.com",9097658004814,Active,rights4
"user_random,49005@pypl.com",5931237826029,Inactive,rights2.2
"user_random,49006@pypl.com",1309031712796,Active,rights2
"user_random,49007@pypl.com",1913376562638,Inactive,rights3
"user_random,49008@pypl.com",7371039113087,Active,rights2
"user_random,49009@pypl.com",5168443574393,Inactive,rights2.2
"user_random,49010@pypl.com",6126418914378,Active,rights2.2
"user_random,49011@pypl.com",8523222891385,Inactive,rights2.1
"user_random,49012@pypl.com",7794307897705,Inactive,rights2.1
"user_random,49013@pypl.com",7031206756460,Inactive,rights2.2
"user_random,49014@pypl.com",6120939540838,Active,rights3
"user_random,49015@pypl.com",5119202255280,Inactive,rights2.1
"user_random,49016@pypl.com",1568131797274,Inactive,rights2.2
"user_random,49017@pypl.com",9676281327708,Inactive,rights2
"user_random,49018@pypl.com",3029365028091,Inactive,rights2
"user_random,49019@pypl.com",5394438674787,Active,rights2.1
"user_random,49020@pypl.com",2938109734814,Inactive,rights4
"user_random,49021@pypl.com",6300384713160,Active,rights2
"user_random,49022@pypl.com",3286445713477,Active,rights2.1
"user_random,49023@pypl.com",6063035276156,Active,rights1
"user_random,49024@pypl.com",7877471043304,Active,rights2
"user_random,49025@pypl.com",8827097904739,Active,rights4
"user_random,49026@pypl.com",2220506503729,Active,rights1
"user_random,49027@pypl.com",4238474864069,Active,rights2.1
"user_random,49028@pypl.com",5567381740697,Active,rights2.2
"user_random,49029@pypl.com",1186616678999,Active,rights1
"user_random,49030@pypl.com",3714063315038,Active,rights2.1
"user_random,49031@pypl.com",8455048595468,Inactive,rights4
"user_random,49032@pypl.com",7616951149917,Active,rights2.2
"user_random,49033@pypl.com",7459111355465,Active,rights2.2
"user_random,49034@pypl.com",6031786959479,Active,rights2.2
"user_random,49035@pypl.com",3969502395065,Inactive,rights3
"user_random,49036@pypl.com",5870402479616,Inactive,rights3
"user_random,49037@pypl.com",7498083500753,Active,rights4
"user_random,49038@pypl.com",3173376576329,Active,rights2.2
"user_random,49039@pypl.com",5966818380710,Active,rights3
"user_random,49040@pypl.com",6792987424556,Inactive,rights4
"user_random,49041@pypl.com",7479982371763,Active,rights4
"user_random,49042@pypl.com",7731158925875,Inactive,rights2.2
"user_random,49043@pypl.com",4931208280722,Inactive,rights1
"user_random,49044@pypl.com",6269943751130,Inactive,rights3
"user_random,49045@pypl.com",6424583904334,Active,rights3
"user_random,49046@pypl.com",1717978275712,Active,rights2.2
"user_random,49047@pypl.com",2849282601196,Active,rights2
"user_random,49048@pypl.com",5155223361960,Inactive,rights2.2
"user_random,49049@pypl.com",3340204253667,Inactive,rights2.1
"user_random,49050@pypl.com",1641507386150,Active,rights4
"user_random,49051@pypl.com",5892565918954,Active,rights1
"user_random,49052@pypl.com",8746841439650,Active,rights3
"user_random,49053@pypl.com",5578017442071,Inactive,rights2.1
"user_random,49054@pypl.com",3332926946700,Active,rights2.1
"user_random,49055@pypl.com",4471357444468,Inactive,rights2.2
"user_random,49056@pypl.com",8837232700622,Active,rights2.1
"user_random,49057@pypl.com",8982931103426,Active,rights2
"user_random,49058@pypl.com",2264777279093,Active,rights4
"user_random,49059@pypl.com",3002564253964,Active,rights2.1
"user_random,49060@pypl.com",5270267839003,Active,rights2
"user_random,49061@pypl.com",6042156726154,Inactive,rights4
"user_random,49062@pypl.com",9113625903899,Active,rights1
"user_random,49063@pypl.com",8061341884606,Inactive,rights2
"user_random,49064@pypl.com",5582605757303,Active,rights2.2
"user_random,49065@pypl.com",4370873473198,Inactive,rights4
"user_random,49066@pypl.com",6635292232876,Active,rights2.2
"user_random,49067@pypl.com",9646039066844,Inactive,rights2.2
"user_random,49068@pypl.com",1866623712160,Inactive,rights2
"user_random,49069@pypl.com",3069425255478,Inactive,rights2.2
"user_random,49070@pypl.com",2188679961406,Active,rights2.2
"user_random,49071@pypl.com",9996266028027,Active,rights2
"user_random,49072@pypl.com",5760541631278,Inactive,rights1
"user_random,49073@pypl.com",2042342170936,Active,rights2.1
"user_random,49074@pypl.com",2544996911217,Inactive,rights4
"user_random,49075@pypl.com",4893913083316,Active,rights3
"user_random,49076@pypl.com",7188209082166,Active,rights1
"user_random,49077@pypl.com",8822916932492,Active,rights4
"user_random,49078@pypl.com",2990905484517,Active,rights2.1
"user_random,49079@pypl.com",8575328311279,Active,rights2.2
"user_random,49080@pypl.com",8277499920799,Inactive,rights2.1
"user_random,49081@pypl.com",1310935686327,Active,rights3
"user_random,49082@pypl.com",7579403600076,Active,rights3
"user_random,49083@pypl.com",2092989438317,Active,rights2
"user_random,49084@pypl.com",5563288394891,Inactive,rights4
"user_random,49085@pypl.com",1394303403582,Active,rights3
"user_random,49086@pypl.com",1129363084418,Inactive,rights2
"user_random,49087@pypl.com",3368196983479,Inactive,rights2.1
"user_random,49088@pypl.com",3860851102621,Active,rights4
"user_random,49089@pypl.com",8641832313381,Inactive,rights3
"user_random,49090@pypl.com",2448783851415,Active,rights4
"user_random,49091@pypl.com",8298741058686,Inactive,rights2.1
"user_random,49092@pypl.com",6961255623572,Active,rights2.2
"user_random,49093@pypl.com",2768365424137,Inactive,rights2.2
"user_random,49094@pypl.com",3615694463393,Active,rights2.1
"user_random,49095@pypl.com",5386987005498,Active,rights1
"user_random,49096@pypl.com",1179465561916,Active,rights2
"user_random,49097@pypl.com",8153139067631,Inactive,rights2
"user_random,49098@pypl.com",8530108669781,Active,rights1
"user_random,49099@pypl.com",5378366722936,Active,rights1
"user_random,49100@pypl.com",9697636320711,Inactive,rights1
"user_random,49101@pypl.com",3870822531970,Active,rights4
"user_random,49102@pypl.com",1613974473276,Inactive,rights3
"user_random,49103@pypl.com",6305485038693,Inactive,rights4
"user_random,49104@pypl.com",7335488539782,Active,rights2.1
"user_random,49105@pypl.com",4830644689543,Inactive,rights2.2
"user_random,49106@pypl.com",5448441443479,Active,rights2
"user_random,49107@pypl.com",1969922276679,Inactive,rights3
"user_random,49108@pypl.com",8889329470542,Active,rights2.2
"user_random,49109@pypl.com",7282587290703,Active,rights1
"user_random,49110@pypl.com",6218319490716,Inactive,rights2
"user_random,49111@pypl.com",2097965122546,Active,rights3
"user_random,49112@pypl.com",9402991045673,Active,rights1
"user_random,49113@pypl.com",7577481408068,Inactive,rights2.2
"user_random,49114@pypl.com",2302481823296,Inactive,rights2
"user_random,49115@pypl.com",1358254897147,Active,rights2
"user_random,49116@pypl.com",1099742811228,Inactive,rights1
"user_random,49117@pypl.com",5677278080973,Inactive,rights2
"user_random,49118@pypl.com",7569506682205,Active,rights2.2
"user_random,49119@pypl.com",1681139863097,Active,rights4
"user_random,49120@pypl.com",7656775802241,Active,rights2
"user_random,49121@pypl.com",6100355052647,Inactive,rights2.1
"user_random,49122@pypl.com",3562557569578,Inactive,rights2.1
"user_random,49123@pypl.com",8356038021832,Active,rights2.2
"user_random,49124@pypl.com",9275054517485,Inactive,rights2.1
"user_random,49125@pypl.com",7596336550645,Active,rights2.1
"user_random,49126@pypl.com",8980825409778,Active,rights2
"user_random,49127@pypl.com",8653293570377,Inactive,rights2
"user_random,49128@pypl.com",1986157706670,Active,rights2
